state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor,acc_case,acc_death,new_case,new_death
New Jersey,2020-05-05,-46.0,-10.0,31.0,-60.0,-55.0,23.0,-28.0,130593,8244,2324,334
New Jersey,2020-05-06,-52.0,-19.0,-21.0,-64.0,-56.0,25.0,-42.4,131890,8549,1297,305
New Jersey,2020-05-07,-47.0,-10.0,65.0,-60.0,-55.0,23.0,-21.4,133991,8807,2101,258
New Jersey,2020-05-08,-53.0,-15.0,-22.0,-64.0,-54.0,27.0,-41.6,135840,8960,1849,153
New Jersey,2020-05-09,-50.0,-5.0,5.0,-58.0,-34.0,15.0,-28.4,137397,9116,1557,156
New Jersey,2020-05-10,-47.0,-13.0,73.0,-58.0,-32.0,10.0,-15.4,138754,9256,1357,140
New Jersey,2020-05-11,-51.0,-21.0,1.0,-63.0,-53.0,23.0,-37.4,140206,9340,1452,84
New Jersey,2020-05-12,-47.0,-12.0,34.0,-59.0,-53.0,23.0,-27.4,140917,9531,711,191
New Jersey,2020-05-13,-44.0,-12.0,61.0,-58.0,-53.0,22.0,-21.2,141560,9714,643,183
New Jersey,2020-05-14,-44.0,-12.0,66.0,-58.0,-53.0,23.0,-20.2,142704,9946,1144,232
New Jersey,2020-05-15,-45.0,-12.0,81.0,-57.0,-52.0,23.0,-17.0,143984,10148,1280,202
New Jersey,2020-05-16,-45.0,-11.0,146.0,-49.0,-31.0,11.0,2.0,145089,10261,1105,113
New Jersey,2020-05-17,-46.0,-17.0,100.0,-57.0,-29.0,11.0,-9.8,146504,10363,1415,102
New Jersey,2020-05-18,-42.0,-14.0,42.0,-59.0,-51.0,21.0,-24.8,148240,10439,1736,76
New Jersey,2020-05-19,-42.0,-10.0,41.0,-57.0,-51.0,22.0,-23.8,149356,10587,1116,148
New Jersey,2020-05-20,-41.0,-9.0,55.0,-56.0,-51.0,21.0,-20.4,150776,10749,1420,162
New Jersey,2020-05-21,-39.0,-6.0,86.0,-54.0,-51.0,21.0,-12.8,151586,10846,810,97
New Jersey,2020-05-22,-44.0,-9.0,41.0,-56.0,-50.0,23.0,-23.6,152579,10985,993,139
New Jersey,2020-05-23,-50.0,-15.0,16.0,-56.0,-29.0,14.0,-26.8,153140,11082,561,97
New Jersey,2020-05-24,-43.0,-11.0,138.0,-52.0,-27.0,8.0,1.0,154154,11138,1014,56
New Jersey,2020-05-25,-44.0,-15.0,156.0,-65.0,-76.0,26.0,-8.8,155092,11147,938,9
New Jersey,2020-05-26,-39.0,-9.0,91.0,-53.0,-49.0,19.0,-11.8,155764,11194,672,47
New Jersey,2020-05-27,-39.0,-9.0,93.0,-52.0,-49.0,20.0,-11.2,156628,11339,864,145
New Jersey,2020-05-28,-42.0,-10.0,41.0,-55.0,-49.0,21.0,-23.0,157185,11409,557,70
New Jersey,2020-05-29,-43.0,-11.0,52.0,-54.0,-48.0,22.0,-20.8,158844,11531,1659,122
New Mexico,2020-02-15,5.0,8.0,21.0,2.0,0.0,-1.0,7.2,0,0,0,0
New Mexico,2020-02-16,10.0,9.0,33.0,7.0,1.0,-1.0,12.0,0,0,0,0
New Mexico,2020-02-17,8.0,6.0,35.0,7.0,-26.0,4.0,6.0,0,0,0,0
New Mexico,2020-02-18,4.0,6.0,15.0,4.0,3.0,-1.0,6.4,0,0,0,0
New Mexico,2020-02-19,2.0,4.0,5.0,3.0,3.0,0.0,3.4,0,0,0,0
New Mexico,2020-02-20,4.0,4.0,8.0,5.0,1.0,0.0,4.4,0,0,0,0
New Mexico,2020-02-21,3.0,6.0,0.0,3.0,5.0,-1.0,3.4,0,0,0,0
New Mexico,2020-02-22,2.0,3.0,-9.0,-1.0,0.0,0.0,-1.0,0,0,0,0
New Mexico,2020-02-23,2.0,1.0,-25.0,1.0,1.0,1.0,-4.0,0,0,0,0
New Mexico,2020-02-24,4.0,5.0,9.0,5.0,3.0,-1.0,5.2,0,0,0,0
New Mexico,2020-02-25,4.0,3.0,-3.0,4.0,3.0,0.0,2.2,0,0,0,0
New Mexico,2020-02-26,12.0,9.0,6.0,6.0,3.0,-1.0,7.2,0,0,0,0
New Mexico,2020-02-27,13.0,10.0,24.0,11.0,1.0,-1.0,11.8,0,0,0,0
New Mexico,2020-02-28,12.0,14.0,15.0,9.0,5.0,-3.0,11.0,0,0,0,0
New Mexico,2020-02-29,12.0,13.0,26.0,7.0,3.0,-3.0,12.2,0,0,0,0
New Mexico,2020-03-01,17.0,15.0,17.0,11.0,4.0,-2.0,12.8,0,0,0,0
New Mexico,2020-03-02,12.0,13.0,19.0,9.0,4.0,-2.0,11.4,0,0,0,0
New Mexico,2020-03-03,14.0,15.0,11.0,8.0,3.0,-1.0,10.2,0,0,0,0
New Mexico,2020-03-04,13.0,13.0,20.0,7.0,3.0,-1.0,11.2,0,0,0,0
New Mexico,2020-03-05,12.0,13.0,32.0,8.0,2.0,-1.0,13.4,0,0,0,0
New Mexico,2020-03-06,8.0,12.0,21.0,8.0,5.0,-2.0,10.8,0,0,0,0
New Mexico,2020-03-07,10.0,14.0,37.0,12.0,3.0,-3.0,15.2,0,0,0,0
New Mexico,2020-03-08,9.0,9.0,-4.0,9.0,2.0,0.0,5.0,0,0,0,0
New Mexico,2020-03-09,12.0,15.0,47.0,10.0,2.0,-2.0,17.2,0,0,0,0
New Mexico,2020-03-10,12.0,14.0,35.0,9.0,1.0,-1.0,14.2,0,0,0,0
New Mexico,2020-03-11,12.0,21.0,30.0,8.0,1.0,-1.0,14.4,3,0,3,0
New Mexico,2020-03-12,13.0,37.0,28.0,10.0,-4.0,0.0,16.8,5,0,2,0
New Mexico,2020-03-13,1.0,39.0,-13.0,3.0,-6.0,3.0,4.8,10,0,5,0
New Mexico,2020-03-14,-5.0,24.0,20.0,8.0,-2.0,2.0,9.0,13,0,3,0
New Mexico,2020-03-15,-7.0,16.0,19.0,6.0,-5.0,3.0,5.8,13,0,0,0
New Mexico,2020-03-16,-2.0,25.0,36.0,4.0,-20.0,5.0,8.6,21,0,8,0
New Mexico,2020-03-17,-11.0,22.0,13.0,3.0,-25.0,9.0,0.4,23,0,2,0
New Mexico,2020-03-18,-15.0,19.0,-7.0,-2.0,-28.0,11.0,-6.6,28,0,5,0
New Mexico,2020-03-19,-24.0,17.0,-2.0,-6.0,-33.0,13.0,-9.6,35,0,7,0
New Mexico,2020-03-20,-28.0,15.0,-2.0,-10.0,-31.0,13.0,-11.2,42,0,7,0
New Mexico,2020-03-21,-37.0,3.0,-9.0,-10.0,-23.0,10.0,-15.2,55,0,13,0
New Mexico,2020-03-22,-36.0,-3.0,10.0,-16.0,-26.0,8.0,-14.2,57,0,2,0
New Mexico,2020-03-23,-26.0,12.0,4.0,-20.0,-36.0,13.0,-13.2,83,0,26,0
New Mexico,2020-03-24,-39.0,-7.0,5.0,-19.0,-43.0,17.0,-20.6,100,0,17,0
New Mexico,2020-03-25,-41.0,-12.0,-6.0,-23.0,-44.0,18.0,-25.2,113,1,13,1
New Mexico,2020-03-26,-41.0,-15.0,-18.0,-26.0,-47.0,19.0,-29.4,113,1,0,0
New Mexico,2020-03-27,-43.0,-13.0,-28.0,-33.0,-44.0,19.0,-32.2,136,1,23,0
New Mexico,2020-03-28,-47.0,-18.0,-28.0,-29.0,-33.0,14.0,-31.0,208,1,72,0
New Mexico,2020-03-29,-44.0,-18.0,-12.0,-31.0,-34.0,11.0,-27.8,237,2,29,1
New Mexico,2020-03-30,-37.0,-12.0,-9.0,-30.0,-45.0,16.0,-26.6,237,2,0,0
New Mexico,2020-03-31,-34.0,-8.0,7.0,-22.0,-45.0,17.0,-20.4,315,4,78,2
New Mexico,2020-04-01,-33.0,-5.0,-3.0,-24.0,-46.0,18.0,-22.2,327,5,12,1
New Mexico,2020-04-02,-34.0,-6.0,2.0,-26.0,-47.0,19.0,-22.2,373,6,46,1
New Mexico,2020-04-03,-35.0,-2.0,-8.0,-30.0,-44.0,18.0,-23.8,490,10,117,4
New Mexico,2020-04-04,-44.0,-12.0,-18.0,-31.0,-34.0,13.0,-27.8,506,11,16,1
New Mexico,2020-04-05,-41.0,-11.0,-7.0,-33.0,-35.0,10.0,-25.4,624,12,118,1
New Mexico,2020-04-06,-34.0,-7.0,1.0,-30.0,-45.0,16.0,-23.0,686,12,62,0
New Mexico,2020-04-07,-36.0,-7.0,2.0,-26.0,-47.0,18.0,-22.8,794,13,108,1
New Mexico,2020-04-08,-37.0,-10.0,0.0,-28.0,-47.0,18.0,-24.4,821,13,27,0
New Mexico,2020-04-09,-36.0,-7.0,1.0,-31.0,-48.0,19.0,-24.2,865,16,44,3
New Mexico,2020-04-10,-39.0,-5.0,-11.0,-35.0,-51.0,20.0,-28.2,1081,17,216,1
New Mexico,2020-04-11,-46.0,-10.0,-22.0,-36.0,-36.0,14.0,-30.0,1091,19,10,2
New Mexico,2020-04-12,-60.0,-36.0,-39.0,-42.0,-40.0,11.0,-43.4,1245,26,154,7
New Mexico,2020-04-13,-44.0,-19.0,-42.0,-40.0,-49.0,19.0,-38.8,1262,26,17,0
New Mexico,2020-04-14,-37.0,-11.0,-19.0,-30.0,-46.0,19.0,-28.6,1345,31,83,5
New Mexico,2020-04-15,-28.0,-5.0,-9.0,-26.0,-45.0,17.0,-22.6,1484,36,139,5
New Mexico,2020-04-16,-31.0,-7.0,-2.0,-26.0,-46.0,18.0,-22.4,1484,36,0,0
New Mexico,2020-04-17,-35.0,-8.0,-10.0,-30.0,-43.0,18.0,-25.2,1597,44,113,8
New Mexico,2020-04-18,-42.0,-14.0,-22.0,-31.0,-32.0,13.0,-28.2,1798,53,201,9
New Mexico,2020-04-19,-37.0,-13.0,-10.0,-34.0,-32.0,10.0,-25.2,1845,55,47,2
New Mexico,2020-04-20,-30.0,-9.0,1.0,-30.0,-45.0,16.0,-22.6,1971,58,126,3
New Mexico,2020-04-21,-30.0,-6.0,-3.0,-26.0,-45.0,17.0,-22.0,1971,58,0,0
New Mexico,2020-04-22,-31.0,-7.0,-6.0,-26.0,-45.0,18.0,-23.0,2210,71,239,13
New Mexico,2020-04-23,-30.0,-6.0,1.0,-26.0,-46.0,18.0,-21.4,2379,78,169,7
New Mexico,2020-04-24,-33.0,-3.0,-7.0,-29.0,-43.0,17.0,-23.0,2521,84,142,6
New Mexico,2020-04-25,-38.0,-9.0,-5.0,-28.0,-32.0,11.0,-22.4,2660,93,139,9
New Mexico,2020-04-26,-34.0,-10.0,-3.0,-32.0,-32.0,9.0,-22.2,2726,99,66,6
New Mexico,2020-04-27,-27.0,-5.0,2.0,-27.0,-44.0,16.0,-20.2,2825,99,99,0
New Mexico,2020-04-28,-27.0,-3.0,4.0,-23.0,-45.0,10.0,-18.8,2974,105,149,6
New Mexico,2020-04-29,-26.0,-2.0,3.0,-23.0,-44.0,16.0,-18.4,3213,112,239,7
New Mexico,2020-04-30,-25.0,0.0,9.0,-22.0,-45.0,17.0,-16.6,3411,123,198,11
New Mexico,2020-05-01,-27.0,5.0,3.0,-22.0,-41.0,15.0,-16.4,3513,131,102,8
New Mexico,2020-05-02,-35.0,-3.0,-1.0,-24.0,-30.0,10.0,-18.6,3732,138,219,7
New Mexico,2020-05-03,-30.0,-2.0,6.0,-25.0,-28.0,8.0,-15.8,3850,151,118,13
New Mexico,2020-05-04,-23.0,2.0,5.0,-22.0,-42.0,14.0,-16.0,4031,156,181,5
New Mexico,2020-05-05,-23.0,7.0,11.0,-18.0,-43.0,15.0,-13.2,4138,162,107,6
New Mexico,2020-05-06,-26.0,2.0,11.0,-20.0,-42.0,16.0,-15.0,4291,169,153,7
New Mexico,2020-05-07,-26.0,4.0,16.0,-18.0,-44.0,16.0,-13.6,4493,172,202,3
New Mexico,2020-05-08,-28.0,7.0,7.0,-21.0,-40.0,15.0,-15.0,4673,181,180,9
New Mexico,2020-05-09,-32.0,10.0,5.0,-20.0,-27.0,9.0,-12.8,4778,191,105,10
New Mexico,2020-05-10,-29.0,9.0,2.0,-22.0,-23.0,6.0,-12.6,4863,200,85,9
New Mexico,2020-05-11,-28.0,-4.0,0.0,-22.0,-41.0,15.0,-19.0,5069,208,206,8
New Mexico,2020-05-12,-24.0,2.0,17.0,-15.0,-41.0,15.0,-12.2,5212,219,143,11
New Mexico,2020-05-13,-23.0,2.0,17.0,-15.0,-40.0,15.0,-11.8,5364,231,152,12
New Mexico,2020-05-14,-23.0,3.0,25.0,-18.0,-42.0,16.0,-11.0,5503,242,139,11
New Mexico,2020-05-15,-26.0,6.0,18.0,-23.0,-39.0,14.0,-12.8,5662,253,159,11
New Mexico,2020-05-16,-31.0,-2.0,13.0,-22.0,-24.0,9.0,-13.2,5847,259,185,6
New Mexico,2020-05-17,-27.0,-2.0,19.0,-21.0,-21.0,7.0,-10.4,5938,265,91,6
New Mexico,2020-05-18,-19.0,2.0,19.0,-23.0,-38.0,13.0,-11.8,6096,270,158,5
New Mexico,2020-05-19,-18.0,5.0,17.0,-18.0,-39.0,14.0,-10.6,6192,276,96,6
New Mexico,2020-05-20,-17.0,6.0,24.0,-18.0,-38.0,14.0,-8.6,6317,283,125,7
New Mexico,2020-05-21,-16.0,8.0,34.0,-15.0,-40.0,14.0,-5.8,6472,294,155,11
New Mexico,2020-05-22,-21.0,10.0,33.0,-16.0,-38.0,13.0,-6.4,6625,302,153,8
New Mexico,2020-05-23,-30.0,2.0,31.0,-17.0,-23.0,8.0,-7.4,6625,302,0,0
New Mexico,2020-05-24,-24.0,3.0,48.0,-18.0,-22.0,5.0,-2.6,6943,317,318,15
New Mexico,2020-05-25,-26.0,-3.0,46.0,-23.0,-68.0,18.0,-14.8,7026,320,83,3
New Mexico,2020-05-26,-18.0,5.0,28.0,-24.0,-37.0,13.0,-9.2,7130,325,104,5
New Mexico,2020-05-27,-17.0,3.0,28.0,-18.0,-37.0,13.0,-8.2,7252,329,122,4
New Mexico,2020-05-28,-17.0,5.0,36.0,-14.0,-38.0,14.0,-5.6,7364,335,112,6
New Mexico,2020-05-29,-21.0,6.0,25.0,-18.0,-34.0,13.0,-8.4,7493,344,129,9
New York,2020-02-15,3.0,-4.0,-2.0,-4.0,1.0,0.0,-1.2,0,0,0,0
New York,2020-02-16,7.0,-3.0,13.0,0.0,0.0,-1.0,3.4,0,0,0,0
New York,2020-02-17,7.0,-2.0,23.0,-22.0,-37.0,9.0,-6.2,0,0,0,0
New York,2020-02-18,-2.0,-5.0,-4.0,-5.0,-10.0,3.0,-5.2,0,0,0,0
New York,2020-02-19,3.0,-2.0,11.0,-3.0,-9.0,2.0,0.0,0,0,0,0
New York,2020-02-20,2.0,-3.0,0.0,-3.0,-9.0,2.0,-2.6,0,0,0,0
New York,2020-02-21,-1.0,-5.0,-8.0,-6.0,-9.0,3.0,-5.8,0,0,0,0
New York,2020-02-22,8.0,0.0,29.0,3.0,4.0,-1.0,8.8,0,0,0,0
New York,2020-02-23,9.0,2.0,54.0,3.0,3.0,-1.0,14.2,0,0,0,0
New York,2020-02-24,3.0,0.0,25.0,-1.0,4.0,0.0,6.2,0,0,0,0
New York,2020-02-25,-1.0,-2.0,-1.0,-1.0,3.0,0.0,-0.4,0,0,0,0
New York,2020-02-26,4.0,3.0,-1.0,0.0,3.0,0.0,1.8,0,0,0,0
New York,2020-02-27,-1.0,-2.0,-4.0,0.0,0.0,1.0,-1.4,0,0,0,0
New York,2020-02-28,1.0,0.0,-9.0,0.0,3.0,1.0,-1.0,0,0,0,0
New York,2020-02-29,7.0,1.0,-5.0,-1.0,4.0,0.0,1.2,0,0,0,0
New York,2020-03-01,10.0,5.0,9.0,0.0,3.0,-1.0,5.4,0,0,0,0
New York,2020-03-02,6.0,5.0,16.0,-1.0,4.0,0.0,6.0,1,0,1,0
New York,2020-03-03,4.0,6.0,6.0,0.0,4.0,0.0,4.0,2,0,1,0
New York,2020-03-04,7.0,8.0,16.0,0.0,3.0,0.0,6.8,11,0,9,0
New York,2020-03-05,8.0,9.0,21.0,0.0,4.0,-1.0,8.4,23,0,12,0
New York,2020-03-06,-1.0,0.0,-11.0,-3.0,3.0,1.0,-2.4,31,0,8,0
New York,2020-03-07,10.0,8.0,17.0,0.0,6.0,-1.0,8.2,76,0,45,0
New York,2020-03-08,10.0,7.0,61.0,0.0,2.0,-1.0,16.0,106,0,30,0
New York,2020-03-09,7.0,8.0,62.0,-4.0,1.0,0.0,14.8,142,0,36,0
New York,2020-03-10,1.0,7.0,14.0,-7.0,-1.0,1.0,2.8,150,0,8,0
New York,2020-03-11,3.0,11.0,20.0,-8.0,-1.0,1.0,5.0,220,0,70,0
New York,2020-03-12,1.0,27.0,6.0,-13.0,-3.0,2.0,3.6,327,1,107,1
New York,2020-03-13,-6.0,28.0,1.0,-19.0,-8.0,5.0,-0.8,421,2,94,1
New York,2020-03-14,-9.0,21.0,20.0,-20.0,-2.0,4.0,2.0,613,6,192,4
New York,2020-03-15,-14.0,14.0,28.0,-25.0,-7.0,4.0,-0.8,615,12,2,6
New York,2020-03-16,-15.0,24.0,-10.0,-36.0,-25.0,10.0,-12.4,967,24,352,12
New York,2020-03-17,-31.0,13.0,-16.0,-42.0,-32.0,14.0,-21.6,1578,38,611,14
New York,2020-03-18,-33.0,10.0,7.0,-44.0,-36.0,16.0,-19.2,3038,63,1460,25
New York,2020-03-19,-39.0,2.0,-16.0,-50.0,-40.0,18.0,-28.6,5704,96,2666,33
New York,2020-03-20,-40.0,8.0,-9.0,-50.0,-43.0,20.0,-26.8,8403,151,2699,55
New York,2020-03-21,-46.0,0.0,-1.0,-50.0,-30.0,13.0,-25.4,11727,195,3324,44
New York,2020-03-22,-54.0,-19.0,-15.0,-59.0,-36.0,13.0,-36.6,15800,286,4073,91
New York,2020-03-23,-62.0,-37.0,-64.0,-69.0,-57.0,26.0,-57.8,20884,387,5084,101
New York,2020-03-24,-53.0,-18.0,-16.0,-63.0,-56.0,25.0,-41.2,25681,512,4797,125
New York,2020-03-25,-56.0,-23.0,-38.0,-66.0,-57.0,26.0,-48.0,30841,659,5160,147
New York,2020-03-26,-52.0,-18.0,1.0,-64.0,-57.0,25.0,-38.0,37877,902,7036,243
New York,2020-03-27,-54.0,-20.0,-7.0,-64.0,-57.0,27.0,-40.4,44876,1211,6999,309
New York,2020-03-28,-61.0,-28.0,-52.0,-67.0,-45.0,18.0,-50.6,52410,1588,7534,377
New York,2020-03-29,-62.0,-32.0,-47.0,-68.0,-46.0,16.0,-51.0,59648,2016,7238,428
New York,2020-03-30,-55.0,-26.0,-40.0,-69.0,-60.0,26.0,-50.0,66663,2556,7015,540
New York,2020-03-31,-55.0,-24.0,-36.0,-69.0,-61.0,26.0,-49.0,75833,3207,9170,651
New York,2020-04-01,-52.0,-18.0,-13.0,-67.0,-61.0,26.0,-42.2,83948,3917,8115,710
New York,2020-04-02,-54.0,-20.0,-26.0,-69.0,-62.0,27.0,-46.2,92506,4730,8558,813
New York,2020-04-03,-57.0,-22.0,-56.0,-70.0,-62.0,30.0,-53.4,102987,5418,10481,688
New York,2020-04-04,-58.0,-21.0,-5.0,-65.0,-47.0,18.0,-39.2,113833,5991,10846,573
New York,2020-04-05,-59.0,-28.0,-11.0,-68.0,-47.0,15.0,-42.6,123160,6785,9327,794
New York,2020-04-06,-53.0,-21.0,-3.0,-69.0,-62.0,26.0,-41.6,131815,7809,8655,1024
New York,2020-04-07,-60.0,-11.0,-6.0,-69.0,-63.0,26.0,-41.8,139875,8886,8060,1077
New York,2020-04-08,-62.0,-12.0,-23.0,-70.0,-63.0,27.0,-46.0,151061,9834,11186,948
New York,2020-04-09,-65.0,-15.0,-46.0,-73.0,-65.0,29.0,-52.8,161779,10778,10718,944
New York,2020-04-10,-65.0,-13.0,-53.0,-72.0,-66.0,32.0,-53.8,172348,11605,10569,827
New York,2020-04-11,-62.0,-4.0,-12.0,-65.0,-48.0,18.0,-38.2,181026,12498,8678,893
New York,2020-04-12,-75.0,-44.0,-10.0,-68.0,-51.0,15.0,-49.6,189033,13442,8007,944
New York,2020-04-13,-70.0,-39.0,-59.0,-76.0,-64.0,29.0,-61.6,195749,14390,6716,948
New York,2020-04-14,-60.0,-19.0,-15.0,-68.0,-61.0,26.0,-44.6,203020,15261,7271,871
New York,2020-04-15,-59.0,-20.0,-25.0,-69.0,-61.0,27.0,-46.8,214454,16013,11434,752
New York,2020-04-16,-61.0,-20.0,-35.0,-70.0,-61.0,27.0,-49.4,223691,16729,9237,716
New York,2020-04-17,-62.0,-22.0,-43.0,-68.0,-60.0,29.0,-51.0,230597,17755,6906,1026
New York,2020-04-18,-65.0,-25.0,-40.0,-67.0,-45.0,18.0,-48.4,237474,18760,6877,1005
New York,2020-04-19,-62.0,-26.0,11.0,-64.0,-43.0,14.0,-36.8,243382,18582,5908,-178
New York,2020-04-20,-59.0,-23.0,-19.0,-68.0,-59.0,25.0,-45.6,248416,19176,5034,594
New York,2020-04-21,-63.0,-27.0,-43.0,-71.0,-60.0,27.0,-52.8,253519,19746,5103,570
New York,2020-04-22,-60.0,-19.0,-28.0,-68.0,-59.0,26.0,-46.8,258222,20203,4703,457
New York,2020-04-23,-60.0,-20.0,-32.0,-69.0,-59.0,26.0,-48.0,263460,20743,5238,540
New York,2020-04-24,-63.0,-25.0,-50.0,-70.0,-59.0,29.0,-53.4,271590,20955,8130,212
New York,2020-04-25,-57.0,-15.0,45.0,-58.0,-41.0,14.0,-25.2,282143,22009,10553,1054
New York,2020-04-26,-66.0,-33.0,-58.0,-70.0,-44.0,15.0,-54.2,288045,22269,5902,260
New York,2020-04-27,-59.0,-23.0,-37.0,-68.0,-58.0,25.0,-49.0,291996,22668,3951,399
New York,2020-04-28,-54.0,-15.0,22.0,-64.0,-57.0,18.0,-33.6,295106,22912,3110,244
New York,2020-04-29,-56.0,-19.0,-27.0,-67.0,-58.0,25.0,-45.4,299691,23477,4585,565
New York,2020-04-30,-58.0,-21.0,-45.0,-69.0,-58.0,26.0,-50.2,304372,23587,4681,110
New York,2020-05-01,-55.0,-15.0,-28.0,-64.0,-56.0,26.0,-43.6,308314,24039,3942,452
New York,2020-05-02,-51.0,-10.0,63.0,-54.0,-38.0,13.0,-18.0,312977,24198,4663,159
New York,2020-05-03,-50.0,-16.0,71.0,-57.0,-36.0,10.0,-17.6,316415,24708,3438,510
New York,2020-05-04,-51.0,-17.0,-11.0,-64.0,-55.0,23.0,-39.6,318953,24999,2538,291
New York,2020-05-05,-49.0,-9.0,4.0,-63.0,-55.0,22.0,-34.4,321192,25124,2239,125
New York,2020-05-06,-54.0,-16.0,-30.0,-65.0,-55.0,24.0,-44.0,323978,25623,2786,499
New York,2020-05-07,-50.0,-8.0,16.0,-62.0,-55.0,22.0,-31.8,327469,26144,3491,521
New York,2020-05-08,-55.0,-14.0,-40.0,-65.0,-54.0,25.0,-45.6,330407,26243,2938,99
New York,2020-05-09,-53.0,-6.0,-29.0,-59.0,-37.0,15.0,-36.8,333122,26612,2715,369
New York,2020-05-10,-50.0,-12.0,22.0,-56.0,-33.0,10.0,-25.8,335395,26641,2273,29
New York,2020-05-11,-55.0,-23.0,-31.0,-66.0,-54.0,23.0,-45.8,337055,26988,1660,347
New York,2020-05-12,-50.0,-12.0,0.0,-62.0,-53.0,22.0,-35.4,338485,27284,1430,296
New York,2020-05-13,-48.0,-10.0,18.0,-61.0,-53.0,22.0,-30.8,340661,27477,2176,193
New York,2020-05-14,-49.0,-11.0,15.0,-61.0,-53.0,22.0,-31.8,343051,27641,2390,164
New York,2020-05-15,-50.0,-12.0,12.0,-59.0,-52.0,23.0,-32.2,345813,27878,2762,237
New York,2020-05-16,-47.0,-9.0,73.0,-52.0,-33.0,11.0,-13.6,348232,28049,2419,171
New York,2020-05-17,-47.0,-15.0,54.0,-56.0,-31.0,10.0,-19.0,350121,28232,1889,183
New York,2020-05-18,-47.0,-14.0,-3.0,-61.0,-51.0,21.0,-35.2,351371,28339,1250,107
New York,2020-05-19,-44.0,-9.0,13.0,-60.0,-51.0,20.0,-30.2,352845,28558,1474,219
New York,2020-05-20,-43.0,-6.0,27.0,-59.0,-51.0,20.0,-26.4,354370,28636,1525,78
New York,2020-05-21,-42.0,-4.0,39.0,-58.0,-51.0,20.0,-23.2,356458,28743,2088,107
New York,2020-05-22,-45.0,-6.0,19.0,-57.0,-50.0,21.0,-27.8,358154,28853,1696,110
New York,2020-05-23,-50.0,-12.0,0.0,-58.0,-32.0,12.0,-30.4,359926,29031,1772,178
New York,2020-05-24,-43.0,-7.0,93.0,-52.0,-29.0,7.0,-7.6,361515,29141,1589,110
New York,2020-05-25,-49.0,-15.0,70.0,-67.0,-73.0,23.0,-26.8,362764,29229,1249,88
New York,2020-05-26,-43.0,-8.0,39.0,-57.0,-49.0,18.0,-23.6,363836,29302,1072,73
New York,2020-05-27,-41.0,-5.0,40.0,-56.0,-48.0,19.0,-22.0,364965,29484,1129,182
New York,2020-05-28,-44.0,-7.0,7.0,-58.0,-49.0,20.0,-30.2,366733,29529,1768,45
New York,2020-05-29,-47.0,-11.0,3.0,-57.0,-49.0,22.0,-32.2,368284,29646,1551,117
North Carolina,2020-02-15,6.0,-1.0,23.0,4.0,-1.0,-1.0,6.2,0,0,0,0
North Carolina,2020-02-16,3.0,-3.0,-5.0,-1.0,-1.0,0.0,-1.4,0,0,0,0
North Carolina,2020-02-17,5.0,2.0,46.0,6.0,-11.0,2.0,9.6,0,0,0,0
North Carolina,2020-02-18,1.0,0.0,14.0,6.0,1.0,0.0,4.4,0,0,0,0
North Carolina,2020-02-19,2.0,4.0,-9.0,3.0,2.0,0.0,0.4,0,0,0,0
North Carolina,2020-02-20,-10.0,5.0,-31.0,-7.0,-6.0,7.0,-9.8,0,0,0,0
North Carolina,2020-02-21,-8.0,-14.0,-13.0,-5.0,-19.0,9.0,-11.8,0,0,0,0
North Carolina,2020-02-22,3.0,-4.0,30.0,4.0,3.0,0.0,7.2,0,0,0,0
North Carolina,2020-02-23,3.0,-3.0,24.0,4.0,2.0,0.0,6.0,0,0,0,0
North Carolina,2020-02-24,-1.0,-3.0,-3.0,3.0,3.0,0.0,-0.2,0,0,0,0
North Carolina,2020-02-25,5.0,0.0,17.0,4.0,3.0,0.0,5.8,0,0,0,0
North Carolina,2020-02-26,9.0,1.0,11.0,7.0,3.0,-2.0,6.2,0,0,0,0
North Carolina,2020-02-27,11.0,3.0,6.0,9.0,2.0,-1.0,6.2,0,0,0,0
North Carolina,2020-02-28,12.0,4.0,20.0,13.0,3.0,-2.0,10.4,0,0,0,0
North Carolina,2020-02-29,13.0,3.0,26.0,13.0,2.0,-2.0,11.4,0,0,0,0
North Carolina,2020-03-01,14.0,5.0,22.0,11.0,2.0,-2.0,10.8,0,0,0,0
North Carolina,2020-03-02,10.0,6.0,31.0,7.0,3.0,-2.0,11.4,0,0,0,0
North Carolina,2020-03-03,13.0,9.0,24.0,3.0,2.0,0.0,10.2,1,0,1,0
North Carolina,2020-03-04,9.0,5.0,14.0,3.0,2.0,-1.0,6.6,1,0,0,0
North Carolina,2020-03-05,6.0,4.0,-4.0,2.0,1.0,0.0,1.8,1,0,0,0
North Carolina,2020-03-06,6.0,2.0,19.0,6.0,2.0,-1.0,7.0,2,0,1,0
North Carolina,2020-03-07,9.0,4.0,49.0,8.0,2.0,-2.0,14.4,2,0,0,0
North Carolina,2020-03-08,9.0,4.0,41.0,8.0,0.0,-1.0,12.4,2,0,0,0
North Carolina,2020-03-09,8.0,7.0,65.0,4.0,0.0,-1.0,16.8,2,0,0,0
North Carolina,2020-03-10,7.0,7.0,37.0,1.0,1.0,0.0,10.6,7,0,5,0
North Carolina,2020-03-11,8.0,7.0,51.0,2.0,0.0,-1.0,13.6,7,0,0,0
North Carolina,2020-03-12,9.0,18.0,44.0,-1.0,-2.0,0.0,13.6,15,0,8,0
